Address,Balance,PendingBalanceUpdate
"0x14fcb43b7cd79415353c72cfa2ad16b2614b5bee","31.913095429864203383","No"
"0x5c817c66a25d725d4992dc99c72c99b570fd043c","31.695262662043022761","No"
"0x24695e871abef73e9c5eeeb674a681ec40c074b8","31.550265860490855249","No"
"0xfdbbe7acae6caa050d1c0b29de51b6e11ce81bef","31.543768565875823312","No"
"0x85c8d23d5e8a24bc8ac7d6dfec4114bc33229e9d","31.538022978511769007","No"
"0xa2492e3bc1710252485aae71013ec25580110e98","31.515677945531758823","No"
"0xbc54c40ca013089a683885b14b4a8d7b1aa5de88","31.366565852080635916","No"
"0x05a99aa70a5670319eaa572c628c75903568f400","31.349779446696212626","No"
"0x3ce0ef77a44838e2dafa4123f6af291fc5b401e7","31.185004194896492895","No"
"0xa349d6f445759b385a781a49ba331b30be496a1c","31.173158532519713644","No"
"0xb20e13db171c3d26cff125f38d438f2551a76fb6","31.10860207889334814","No"
"0x818ffad2dffee3b8a8a922eb1cb854b0d0b147bd","31.077499249550964351","No"
"0x923fcc79379035e0dea84eeccf9ad3891da33a84","31.025765321125860768","No"
"0x3ee8b9762eccfa1acc8094d1f0753d4f9328128e","31.001390612108714989","No"
"0x77543b52998463a54b023e36cb544773fbcc2e93","30.920022853385677323","No"
"0xfdf4e146dc8ef8fb05e8cc7ea6431aae789d4901","30.917511003609773155","No"
"0x13ba165509fe4e31781c812ad77549311d058197","30.894752074875275708","No"
"0xd4bd30b453e68e1de86920c8632fdf69b0a4a391","30.799078706203424846","No"
"0x08b39352928ca877c24d7d7e7e25aee06eb3cb6c","30.592448303300608844","No"
"0x5f9f46ae75e76c43a9c1c98940cb635fa6c194f7","30.497469140569713926","No"
"0x1a74f677822b81206d1f64ada0355af6d2e739f8","30.225002467534678275","No"
"0xd49a8ec0338878cd7d4b7d12acc5860f609faa29","30.184953433934749162","No"
"0x6421481eb3a2e820139fe313c5222baf172bd582","30.089541651524456699","No"
"0xdab490b61323846f0de3f65a93d4c07dc28422de","30.063000498670319517","No"
"0x6581419080106d5592b114469592b019d579611e","30.000021490388795319","No"
"0x6cb68213122ae974516ff0974396e97d2d32cb63","29.896440421906345065","No"
"0x124cc1ad8a31bf68749f4b7c61617005fc3caa18","29.741158535118443724","No"
"0x9a32b38b976f19340e55cc3b75472191f51c0edf","29.432614913662962063","No"
"0x10c5d89b0f8aa5abc790594b2f2efa905752d7c6","29.290009350928632778","No"
"0x314f29d3e0a2b8f52e4e03c1a0a5875298544826","29.257379987151926069","No"
"0x685f0298080adfbe044df2f3ba31cbd7966072f5","29.253607776394841238","No"
"0xd5a4fefee79118af72b40e42e111b8e80aec5b23","29.133942863274734509","No"
"0xbd8e12d1a2119e86e3714dd121e46c45ccbefc54","29.085662505586771942","No"
"0xf267d1d053ac4356dd6f9c52fcd775e59f54e842","28.884862164733249732","No"
"0x0f44ba79089d8e6a089575187d7e1d9a81e71a05","28.867745494503444869","No"
"0x57f42dcd0299245e5f513c23ad2971816d566351","28.856663538982782044","No"
"0x7066b662ba7110d3a8d335fdd60b366f67a05ee5","28.850022685445606143","No"
"0x0e02cd52fb71926226df470f984865bd4c9ee6d1","28.792417263988912393","No"
"0x958ee7123d62840df7f3bde78ff20fa08a037191","28.780881912305919011","No"
"0x925c559c7a4015fd25b47db32c85a4902c021952","28.737684119386992589","No"
"0x662097b3e938bef0017d6816ea643e5d2f53a82a","28.615090751362703176","No"
"0xf6864cc562096f507b76c6000173d9badda76f92","28.600022795657919918","No"
"0x095b508d3af4dedce5cbfb0ff640ccabecb1fada","28.480935357884902996","No"
"0x2c0cbca2a5ccaaa32e418169d37249b42cd4e4a0","28.480022175989544243","No"
"0xdbf017a977b8dab26137d20f7c3b989d1151ede8","28.447167761739678155","No"
"0x78a27b1655da774c6cb230997ebd5428913ab5ae","28.424464369329850936","No"
"0x957dc1c06c118855809384f60aca36b3e82c685b","28.40358238282499897","No"
"0x3b758187b64989da8453259de3fe06275e236266","28.290089994417489321","No"
"0x111c8909072c7339e47d38368d416f8fb39d8191","28.037353532851942784","No"
"0xfee2c0c52eb0f05f3dccccd0d857bc0f3f9f6c94","27.800085480357132643","No"
"0x0293e8527cc36a2ca96f381273731055a2932e61","27.642037228795221114","No"
"0xd64aeaefd3372f544282affb1ae61b515dfb2aa7","27.315936271948472161","No"
"0x471faf231212caad6554b4e3ec1fc5255f36f468","27.304029289712001262","No"
"0x495d0620be5f0f6f4ecf404e2aa53718400d8f2d","27.292129023229971231","No"
"0x4156c7ad624709dcbbc0a3fb57c1cfe7a18a2918","27.269922927711973098","No"
"0x179f573886518b073a05f74c7b13229157bd0bcd","27.180864225705409894","No"
"0x7ba196878f02731c7d25b6847316b111b51c8522","27.12517677984594991","No"
"0x164609fe5ae90ee2110fb9df0b8e434e4ea313e3","27.008808672459037649","No"
"0x9d2927cca1726f7412e4408046e3e801f3eeb723","26.95374553692338782","No"
"0x799fa9789e98cd81b0bcd166513c9c0f1c0038fd","26.857685133027931806","No"
"0x428f28a560fe21e9c6143114ea51a9677b426471","26.854679804563447776","No"
"0x617480cbf64419c86f2b8333a1d7fe43bc1c5e53","26.632648426983204996","No"
"0x8672e638fc73a47b324efa11440cef8aed0f31d8","26.616244096865253668","No"
"0x283a03368c286e44022573a02bc1db4717af3066","26.590706220891559736","No"
"0xea1126e70185400a2cf0de2a6b35428fb8affd29","26.589185725588050695","No"
"0x363fa85e526e28476f9c217d60d9855ac9072e57","26.545763822537791315","No"
"0xe090af755c4dacd23ada0f1dab020b4388c598a8","26.404196408287065265","No"
"0x6c8bf987ab3d9b2c756700689e9797efbb73b93e","26.390457137091709312","No"
"0x0b8be030a1d151b1fa722a794eeab43a45b1e002","26.35953348741925367","No"
"0xba6556358b5072cb10268d2cb3df5f0c4ac3c06a","26.340341353578091558","No"
"0x3e6583b21d89268b0b501d1d6113f6bb6a9abc68","26.33760250320429129","No"
"0xc54132a12f1a44b3a1313237b43134c3d8048a3f","26.096842497818980973","No"
"0x291bd6bb3f66c251450450351665b86efeea1858","26.000964874451728923","No"
"0x8aaab6e7cc693cf9f1fba1ca1afb46cd9b56ad55","26.00007789320009168","No"
"0x1cd1cfeb0c9acf4e31060f3f1e50bf3fd73c43d0","25.941510360014443841","No"
"0xefeddf5ffa0976d209db5fddd369fed23465b518","25.900025767430541424","No"
"0xa16b224b9d805a762651f3f70fb4b9f8cacdaf8b","25.786765995675842967","No"
"0x87c1ab969b55ae570fb75654967d823105724661","25.699972448610070717","No"
"0xfdeb6c8cdfe22773beb4fb76e82d4c2f422188cc","25.583970881419248024","No"
"0x1d578ba52967f616569788dc030f877968b0b54d","25.563152736445463795","No"
"0xafb79633f270d3728e393672e50230e712eb213d","25.546508723110363704","No"
"0xd421775a7bae6a0841718484b6fe8ef1b1906394","25.518253268920027337","No"
"0x73c255de382cec8cf5951b4f731f19b62efe44ba","25.512363354895029244","No"
"0x323461bb7171c3e1759ad35247eaa3b3aefabd75","25.510343603869752309","No"
"0x523f77d988c965b6c05e4a444fd2366ab6a60ece","25.500092978884519877","No"
"0xaec83ce0f5b1fc000bbbc15f8f3dbea85ae1a11e","25.452286784537932203","No"
"0x4e7d9d8a5f7b0f08fcb37d07ec85e2ea95dfe40b","25.410109422982934991","No"
"0x4b3b500d91de2ebac54c79ac621d5d1288186dec","25.380939233618530852","No"
"0xc279cce107a9272ffec07cb1b7471491c2fee5a2","25.351501937947311545","No"
"0x08362e35731ed257bda68c670663de03b92f4fc4","25.326472860818227863","No"
"0xe44f1fba8e06a4bcb14552ccd6c622c31bc7f9c4","25.284241428045660508","No"
"0x05e65396220aea841f67c285e7355f0468ad3154","25.284180529932268138","No"
"0xa294afe54742f90bcf6bfd35a5b959bef7ed97da","25.07613646398657168","No"
"0xce3018c8ace1aae567d5e271f4acf58a3b2b5416","25.013905098858464678","No"
"0xade692ece7bd6cd7309724a391485d4db54ff4ec","24.958654823017081153","No"
"0x92fdc2a4031baea50ab7bd98fb3c80e699cb26a0","24.93478980882181936","No"
"0xec5b3e47e4c928a1d9ddb60f2bbdf87e9441032f","24.932413408638406553","No"
"0xc4e85ac5e5b0caf1c97a011dceba08d8f571267f","24.795421464484948922","No"
"0xa76aa689b6b3eac90776d76d323cff64966b000c","24.793996149279812171","No"
"0x739568ede7ddd1bc198dd9a62dc9b003f2871a24","24.586392363335237903","No"
"0xa2ce8d988e45271dd419438a3f51bf3df73b81a7","24.543862717360141226","No"
"0x8fef4844a80ab8e015e98afd29220c8386d832c8","24.530739905363407867","No"
"0xd1f52348ea3a10f81434bb7a9db4945ffdf8c0b4","24.43858918765302202","No"
"0xb2a6d2782492ce869289bb3138bea8300ea519a1","24.346419261318422438","No"
"0x35632b6976b5b6ec3f8d700fabb7e1e0499c1bfa","24.324304426572018068","No"
"0x35e0601537ae453b574576b2b35199a8f0da7dc0","24.242992584917695116","No"
"0xd879ddb9a4d050c4bc499e137b63e059284c6f8a","24.235530127983205038","No"
"0x113dbfa15f544a4a5f6f6aed626cd906555340d7","24.16621761519149845","No"
"0x5ecfa1580d2c080d7ed1ccb602f567390bacc53d","24.165901749560105665","No"
"0xceac2105ffc55cb9d9fd5532635b3691c5ac1687","24.159539876174598204","No"
"0x0761145e64dce908e55422f0802494ff5e4f2b13","24.147848181727053142","No"
"0x6e1593d0920c683a36abc1b52642ce00429f679f","24.113817541020970036","No"
"0xed1936dd52706a07e0741c707b27627f486a3244","24.100059192330775714","No"
"0xac1de3007f3bacef291a0d14c36992ab6cd0bbfa","24.039040430670280575","No"
"0x2b066c3fa05afb205873b43c12da5a5e9dd297ae","24.037201023086859942","No"
"0xf97cc311cdfea56a151382c991c2f572c536f7e7","24.000431396503922995","No"
"0x2030246b1d2bb48b4def52e3d60040fcd2ed2ba3","23.7975943681800166","No"
"0xc3bb7346bbf0bf300e11385fe402fe5fa6909e5b","23.739002540207768184","No"
"0x6d05364fed538e0abc9e9c3c5b479180468fdce2","23.727003825383463052","No"
"0x658ee215c04b17366fb5e1bc484bb40c4a87724e","23.719076926975743679","No"
"0x4403440e3acfda385dd43c8fb76028811bf785bf","23.699293225367222373","No"
"0x4dcad739d1db967ac4f89a5f290c9c9585181c1f","23.63049502127706034","No"
"0x148b3ebfa3360c178e6933df7c74ff941ffd8caa","23.343269151460325301","No"
"0x4eaee5290b243e471398a534d2938d957af2420c","23.280511867870329113","No"
"0x1e42b9988d37819d3cbda67132cd258b51666ad9","23.250001870678605331","No"
"0xb9f524590b839134d60984066f32c6c30bb3680a","23.247812160686144371","No"
"0x0b635a256cb67ac5d000273a855dcdca3b96bf84","23.239614548408712196","No"
"0x0064f54f2084758afa4e013b606a9fdd718ec53c","23.235422183575045325","No"
"0x73c24ef20fa53df81c9b8f494fdb98dfb501f108","23.209543877421095202","No"
"0xe115d971671bac68e3c464dfc34c5ef2e5e2b3c2","23.167569184806996851","No"
"0xaf4144c200cfcb09fc7695d38ff378225ddc5118","23.118634696319563158","No"
"0xb3849d8743f9bd2c8f267313d01cdd18c619d218","23.1043070863283767","No"
"0xe0b3ad0b09c88caeeab16311303411c56009cfdf","23.010592690225892047","No"
"0x59b1a61c5e4b6fd5d3387db334fc37b18408b026","22.983690933361108318","No"
"0x202b3aad6e606c7a37d36d92876975493d5ae803","22.916312434021134342","No"
"0x89f897ff33071be44ce4d6d6eda4c1a97bf5f382","22.789615079097505441","No"
"0x7d6ed0c8e9f7bdd17eba1a5b66f32872da732743","22.745318502130273552","No"
"0xd7047380de563e8d2da1a032b24dc6742bfbc93d","22.71931688946300564","No"
"0xdca1080f5f82ed39d8cff736a3a48b842db8a371","22.63725278458656522","No"
"0x179ccc76c52f67bbe6354443c05916e662e3f9ae","22.280010012549944724","No"
"0x1ce893f47ed0f2501ceff2d36cf1345c49705133","22.267871567502033346","No"
"0x153f8a0347383a5b9f1ba90ed2d2d41201b84d2e","22.244990906577426178","No"
"0x1c5c53555f4bbbde9cb71a44f80cfabfcea3bc86","22.224005747577104147","No"
"0xc8b811201aba2c54a419a36af349990ea5364c9c","22.222391739099769495","No"
"0x9e530338d68f74e8f4d968c1131fb209b37f1067","22.218860421336334197","No"
"0x36c6459bf9612634755f16923721d8f39cb596be","22.167010292851175594","No"
"0xab65e774c222393184e3bdb0f28e280eabd16d83","22.109309379447217115","No"
"0x58c94785f02049c4deb3a323089f9e60a24703ec","22.057255195048553014","No"
"0x2baa9236a16fb912e050973e2e33c0d5c5720853","22.056135832080104368","No"
"0x1069c861650693ff2c776793a4fd87c988e34f47","22.040007382302412064","No"
"0x69be10eb6333f12a54425f05cb637a61e5b3e2ff","22.022891651155088007","No"
"0x3b09240aa1ada76c672d63b78fb40aba21b93a90","21.994942085070457194","No"
"0xef67d3a9dd2423c9a8ffe1ef8f62ff1d3cb51947","21.975674605599930599","No"
"0xed8bb4230d7cc0af2b6d074ddbd7d6930ba6ec07","21.944528813523277809","No"
"0x62f6d05929009a3f10d803ca63650a159eac8a27","21.910840560362573484","No"
"0x14a2de9afd4fb68f48efe468b258237fccf9443b","21.80893102708886568","No"
"0x53a975505f25aea438f8ce196dcb4af5c1c553eb","21.792399055695376743","No"
"0x97ce1925b8c70d5d0bd52f0bdff4776549bdbc98","21.712568433104254782","No"
"0x1fbe7b6152843f072daaec35db10c28bec8a6dcc","21.710706092128369729","No"
"0x289086d32568e8676a7d890cc73f66dac0b0249e","21.674250357322585913","No"
"0xe1a3792e61a6b7c554cd2d123509869e708e4b11","21.613569782709730965","No"
"0xe097d2455134888fa77a09bbec16b0aa4e7383c9","21.603663479215144348","No"
"0xff4cde135f22ef92af46f890fce3128bdc1952fc","21.591907512328802699","No"
"0x2a11b1721fd2071d114732b510525c84ab429bce","21.569490684055297962","No"
"0x091f6c70d26cb50ce8610d93113d71e97c6f8b44","21.524358061356154868","No"
"0xef5cdcfbd3690421bf562c080d738a96a0c7274c","21.485679183993800806","No"
"0x1b73fa63ddf1362c208eb222e4cd3257f1d53ccc","21.400263923757111628","No"
"0xe561db1ba7c6b42eb47f0eb477ea7666057bef13","21.316907091482628553","No"
"0xdadbe91ca28443dca8c31e9f11fe2f45818bb261","21.304669955903892995","No"
"0xe64e53a7c03c07f811f07ddb6d551f000522c6b8","21.197787303516929313","No"
"0xcb78ee60df0ac4a4b7c4da372cbe24c58862e15c","21.163464912166929327","No"
"0x69c5669e9d4fe33a51d4ff31c1d5248d1a0d7cfb","21.14801102337811877","No"
"0x12d5f78f7fed03d6ffae82214fa13bbd519c0a9b","21.088450472654694866","No"
"0x3436100674492bce353c6709ec11ded32b1a797a","21.046109491556139826","No"
"0xb93b52794bc7d50b9baab14e67679b2742f0d99a","21.037887490538663256","No"
"0x72b3ea626a1f4a72a49e72520ef40690fda880c8","21.036290651215835524","No"
"0xe2ecf280212eab7b5f2c6f0508dd2155ffaf4833","21.023696156915393657","No"
"0xbfdc111a6561e5a7c1dd7bd542982fcc27392b97","21.000470615106831072","No"
"0x850893e2ba02ce0c953b14e8db793c2f00ba086b","20.990145787804814624","No"
"0xe3460c866c705ca994e93e27957dc9060c79dfef","20.962611796567057629","No"
"0xa813e524f266852c47d3a557b4c1191db7b7db1b","20.906296357416242015","No"
"0x9ff74ee997482bf880da7a6fea19db40298afd79","20.898912797771829813","No"
"0xc9f2158ef5f9eec73f00fbc1f3ebdb2a4a0a7fad","20.870473625728281238","No"
"0xa667e97bab2327f7cd68235a18e859479aec5227","20.858834543419743779","No"
"0x4a38e59616b6817a5be09f4c6aea3d90ca477c81","20.839443833691241725","No"
"0xbb00a58e3a1ea848682353f79939056a69248fbd","20.798521628445374752","No"
"0xa092379f6e928edb1aaa61a71f17bb03ff8557fa","20.790006648025891875","No"
"0x75717ed4c655e350bc7af0e61c0c854a461695cc","20.787451392236049592","No"
"0x7327fc64ffaaf911d943ed51084d0ce06b8f5bb0","20.697926119044157121","No"
"0x6d0820543e21c2e08596c27c423c00019da55b8c","20.688439216044763743","No"
"0xee850243ec33fa5d92110007f9de68c558981121","20.673762674969929922","No"
"0xb7ff4859abdc1ef74810d4b23b8574456da8ba0c","20.653085277777031593","No"
"0xa1b0b899f843ec4caee771ed7c15fac333f28d7c","20.604676936253858944","No"
"0x153728745a891e5f0de2142a03d1f33f1ce67c61","20.601001147537326059","No"
"0x11d76af6de2d434118660be1b88d8b093b28133e","20.593854341243418273","No"
"0x1cc97dbd54aafb4f9278e20448c26348be449748","20.571030643888503372","No"
"0x32b6f6f8088032f4ff0ec1a056a59342057e4177","20.470407991027643427","No"
"0x4ae7063bf62f8be040f582526834ac4af8202f10","20.44113775297735538","No"
"0x0070095ef07437ba06f16e6ae2bf2270154ccbd6","20.420200765007161394","No"
"0x80f7e6bac4cc16e7ed2780a99296f4ebf7a12a8d","20.387709144095841911","No"
"0xf68cadef7e78b33fbfa9aa6c64f72532cbbb0149","20.316313564344210066","No"
"0x4839a9410e351a9312d95a01c1b47dd02a627e9e","20.307414900623248983","No"
"0xf17eba31862dfdca6fef565bda66e1bc98426240","20.303582758273341248","No"
"0xc2e1c1b125ab942b3b2f61e23eff09031d2106c9","20.255424192215348079","No"
"0x264cc41749c013d0fc06fd55e6348e0e80b42871","20.178032139116505738","No"
"0x6e08e04c1335428f650c660fe7cb9b8819e8a76c","20.128303730243059244","No"
"0xc860c87124e86e5dd4435099c9d494c9f144e70f","20.104085496605530959","No"
"0x5bf1d912d93de2d2a859ddd2258aaf6b364baf01","20.055504932736891703","No"
"0x0c93929360ff8b46a46c2de1c8edea9541b78eb3","20.051556292854240104","No"
"0xcc11ef7287499c3b3672e99e4913d4782d57c27f","20.033764031655496033","No"
"0x303ba828d1e0d4ffd9d3ea3fabb4a534717e01dc","20.029553889431349672","No"
"0x7cd38139ea0bb92937e061cb863fb1b4e9f1ba4c","20.02813441840657339","No"
"0xc8b1f17000c85b56ea663a92cc17049d5419c5c4","20.010301496000441584","No"
"0xf65fa9d03de220ee4a51712dd27db9d2f679d666","20.001002661402375323","No"
"0x589ae161063925888ddcfae94e1287a1dca83e67","19.995924715432280225","No"
"0x6445de698dd7f3cd983fa0b57bcb677d6add590c","19.952193958389001043","No"
"0xae4a471feee3b06f884e3dbe706bd85bf221d34c","19.912629642207568457","No"
"0x937ca3925229b6622b6b4cae05afbddefc8b4631","19.909555672262498591","No"
"0x24369bce96ed96196694a69f76de1832c669d422","19.900002507921747514","No"
"0xd775188348df4c01ba0eb894fa763eeda5b3b86b","19.856649416136168194","No"
"0x42a9b82d35839c4760ceb82d848f0d1355bcf7e4","19.828909165193050564","No"
"0x551ac19884647e786aa34a5d843b72674dd2e4b0","19.800419470224264728","No"
"0xea0b7e36e7117308230917767e4c2de30ea398d4","19.787601050734101537","No"
"0xc469c8ac45dda0ad021bda64e56835996a22d1eb","19.729279390620352531","No"
"0xfb00b1a270b76e5621b3084bbd8791fdce2ff399","19.707210742221036215","No"
"0x795955044c990f85511f367b4f6dc261d2048fff","19.645502863418282443","No"
"0x5c93e241268831501cb11e31b5afe72ded3714aa","19.597551053064371279","No"
"0x60df6ad3b90f5a15006c26623ce3adac8e15cef3","19.592506895507887372","No"
"0x1c6a3bf95927a8593e248e19222cc19b4d2f615f","19.58438102394097757","No"
"0xbd2b565cd3a4f5d13e7ac82c833e394e97e3b1dc","19.582201867612780293","No"
"0xb62572848b397b8082af36aac6e096e8943d853b","19.580050620026658735","No"
"0xdbd300eba0f755bb06da769a4e1a84e4330068af","19.552501114186173498","No"
"0x9b075eac6955448577e46a347551e229ec376660","19.542600618418930207","No"
"0x5380765118c1d9e32117164ebfe037637be5fa16","19.473301869123453596","No"
"0xe4e4422dcdb9f8827111e3db7c9a647d2efcbbfb","19.405795243583058008","No"
"0x1d6cb9c92c67aa04e130e22e559bec4ec466e137","19.318559405912333681","No"
"0x76a1c65b58e65729f3e527869406c3eda0f3913a","19.304611227223022094","No"
"0x48dbce0049ead627eb92b0c61b0f197535f62c48","19.277512078092459248","No"
"0xc97beccb16e95cdddb903e1f15e4809363317867","19.270064350719442048","No"
"0x7bd350bb79fd41d9f95e39005fcd973dd9d9a087","19.229686473991647532","No"
"0xba27b85f40130e4051145d3639d935df3fc91045","19.200972746157550579","No"
"0xd8cb005eddcc983f4576de4fc99c651c316b79ec","19.198001052709890256","No"
"0xbe5c39d6613d04cf8bdb10a0d302889372d8a2fb","19.156501121996234046","No"
"0x1d1cf00463caea0cd1314e36f15622c24588a76d","19.153241523139645827","No"
"0x374c30ff193d2cc826745e0c8a977d40db66f2cc","19.128561718984273531","No"
"0xf85bf4dd52977ea2d3f652a8d155025d513b53c9","19.110019684131069953","No"
"0x53c73564d3535e7cab09b7c6b9c9c40f61b5f534","19.072801072483874263","No"
"0x1ec439a875ce13b280b31c27968b2795a4de0d5b","19.000018055732524568","No"
"0xa38092428628b7f1507ffb77624b4760732c7a28","18.998101147966441699","No"
"0x5eaa2bae025226c66abd7d1c6bd6c21e362db740","18.963286248324733777","No"
"0x87cc8518141fdfd4973d752e03854668d2e98d1b","18.909001403293006751","No"
"0xa61f438c227c0af7ca5c53ba8057325fde72a811","18.884972757766740499","No"
"0x220399656876297848aec82c236cc379a1ef2fdb","18.859500592692792468","No"
"0x403ffb3861c5c577fd228742b95bb9c902665a1a","18.840002757686126856","No"
"0x2c3ba2ce12ab2ad238e4f409d0535d4898551c79","18.828811882106529347","No"
"0xf7606f7d24ae2e3f6998f386b23ed9fd2de084e0","18.810044865052118381","No"
"0xfddba55c472161f48a6e299df0a68735878e0ed2","18.794052990114675543","No"
"0x6a7e63f2e8e24ab98f5d044d443ee62e5823ee56","18.790271160678290077","No"
"0xe084f45b4c1e7214c63153fa04a3a3633d410cdc","18.746913403889637294","No"
"0x24930d12eadc1dde9dbab9a87a13e5cfc47f325b","18.745822754669117833","No"
"0xf1e3896429678ceb13cc01b6227d8667db86346b","18.686681886672933104","No"
"0xdb0a7f4b12cf0322d0a91bd2343cf77310088ef8","18.625557397707709265","No"
"0x95dce7d0c7a1ff7cbf7806ad91da042f49748c49","18.582815737801002757","No"
"0x1f87659780a088b2fdecf8882b0fb78f5d8ce529","18.549124177484597567","No"
"0x675a1ac65c1bc1730608814ea89fa39a346526f8","18.53280215245769702","No"
"0xfbcd312302ada37b24102f3665846dada6336f49","18.519284199136331353","No"
"0x6fdc859bfad3bc680647c8c58530faa039e1fc03","18.407130440790272852","No"
"0x60b70c6abb91768ed3333dbacab357d0f2ceaf17","18.368498285566623182","No"
"0x5cd69fc1a4e2c00e4309bb5a1437464890cadb50","18.354768818995250875","No"
"0x0aa206b6c29945644024916fbf645d278e896cd3","18.345377598871721793","No"
"0xb758e98c2c99883353d2ab34c4d7c550e4871aa9","18.334802759935701808","No"
"0x0f5661de1cb74928c8c5f8b60e19f7fdbb4dc39f","18.31501443128152753","No"
"0xac0432827ef68c1322dcc38da38efb3bf27241ed","18.303569823725485131","No"
"0x74cfc268a13866f5d7245affcfe0ee939def3fda","18.281126842272712888","No"
"0xcf737376c0f3641cc38a5cdae40f434d43dad8ee","18.274698848623029296","No"
"0x3c66bb9c32954c189d473e80448b54fa3d092554","18.268205779714169446","No"
"0x1813170746495dbb6fb88c02b05b4cc205d05594","18.210004188004784173","No"
"0xc508e2c7f11645f1ab44d8744a3760b60ee6c431","18.208942476105261297","No"
"0x67e478fdcc89c4e939d1bb4bf63e6e0a0ab136bc","18.200000154868233633","No"
"0x46f05273184383771d73153b71d0e6569dee40c2","18.164450824424937934","No"
"0x39232f76a5099fa6f8f254648df53d5718eebc70","18.129191241586225182","No"
"0x406c0c92b5bb8e9b890e5bc7a33870a83a950efb","18.126901222397033524","No"
"0xa287180783218a1c7ab7d59f99033432b36990bf","18.11700179167099088","No"
"0xb5a26ce080d1bac999ab8215d7d9fc02e1cf6363","18.109894453363836758","No"
"0x400a8c12a550a85782b8ad034f1cd8532ab2569e","18.079007210541900898","No"
"0x90e6e29dfc4b673f38dddd726c0b73e998ee1e13","18.043471530454949386","No"
"0x6f9cfacca63145c906fae462433aa1d1f147eec9","18.02123017085664144","No"
"0xbe1b21f7bf3c8fc897fb38189e486d2107a62967","18.018000717256134705","No"
"0x6a4fd8a0ad03c6db1d2118aa446c767e39fafd53","18.012902608363236257","No"
"0x95891562df04ddc3214858130dde22e2fafd5f03","17.958081135736535128","No"
"0x0aa9b164bea1c9a223834cfc899b7130fcb92f6b","17.945724267584791566","No"
"0xef1f61a5527c4810f7ffcae0265f6bf05bd64f2f","17.945220842213787762","No"
"0x3d3d8cada4ae176801222fb6693520a5329fa9d1","17.928904493531498411","No"
"0xacd2d42dbe0ddac94d864e37e76f58a9121b65f2","17.919001919599764363","No"
"0xdb2e81de34d1a8d0ac12c22e0d9db23818d93c3e","17.891838021273986108","No"
"0xc33f5b1bd579fbd653803ad22c406b105d51a094","17.889993455938380728","No"
"0xb26d6aab301a9ad0d323ab19918c6a98d62f8d21","17.848000837923169468","No"
"0x0b4478b4031b6fd2af8b58873a6193f24d7c5715","17.835376090700659097","No"
"0x1830e83d1cd279e9268f258149bc1cdf19912c18","17.828757865104955972","No"
"0xfc1945a384a19c65a4f1b2502edfde6bc104983c","17.82000102291566285","No"
"0x2e7a52df7041f59d76661d8e191b6ac74ec9afc7","17.781968988365573585","No"
"0xfb26214dd80b70b4a68799250a8e80a365c9c74f","17.751004279443661684","No"
"0xc11cb7114cb512e7657fe0f6ceb89bed185b49d9","17.654000845337954454","No"
"0xec1cd6d3e81e4dec0489beea1f20280b66b92b62","17.616733015118790854","No"
"0x5cff9e705d76e66e376edcd3e6fa19b701769c0b","17.60491649058608169","No"
"0xc1e3285392c49092e64fa253df00ac9bb87e450e","17.591291787496576971","No"
"0xbb0d23ce0a080f89a20e370ce25361e9143bcd8e","17.575000434269466002","No"
"0x19f681d32399ab0383c1099f2ee7d1e6643802cc","17.572500881455229789","No"
"0x49dff9ff7d0c84079b1631a54ade13ffce8552fe","17.561074166355847602","No"
"0xcbbe524b840475b27489f17fa1855b61484d6e9a","17.511936187502696654","No"
"0x6418204239ec9b09bee377da4349d5818e689557","17.495640905726072708","No"
"0x147f138fc56629622c77f0d6c126925d55e79ff2","17.434944852124634651","No"
"0xbd5bbd91a1773b98077d65fb252d07afa9c14746","17.434579166889011227","No"
"0xc7513d68ed78ad0fe536a2923f286dfbc531859f","17.405830226566077766","No"
"0xeeb8ccc840f05239453a8ee8f8b05f3b4bebafe8","17.340081073610800546","No"
"0xbfef65e3c3eb4c9d78bd31d888abddc93a08775c","17.333073177295599052","No"
"0x39fcb51ab913a18f2b0982ea6915df767f371b4c","17.300017284729643853","No"
"0x32025d8cc367e01362872b4e431e8e843e5b322d","17.267166331452571348","No"
"0x920a25ab35b733285efc067a5eb72639c1a3cd42","17.263424920462828651","No"
"0xff16ea023b56ff5a9a970c94b2251121aee42db7","17.251382209384912694","No"
"0x00404ac28bb3a4fd9048c83c00a07f633c76b640","17.24239541031316879","No"
"0xa8aae2f40c4717bb9db4ea00374204f76ee43b5b","17.216154983756607629","No"
"0xd54f9bc9c1913cc3e54691c9c655cebde2e93dcc","17.185702768618013334","No"
"0x2bb89e992fd9d223cc48eae2b011e342a0c464a6","17.150702175024017279","No"
"0x83e7322328d902940c490634396860d875e448c2","17.143558610239813764","No"
"0x4d8515934a0b5d801d5d20d501f3a429002fd986","17.138080002067504576","No"
"0x0b6aadc634a44d95571bc5c2a02583b143ecf980","17.050006534242162506","No"
"0xda809c558f7d0c7e5dafd86e1d7f2e70dcf39845","17.013654762513136492","No"
"0x59ae20ef0930b81e27a959edc8d5ee230e733518","17.003305759426450498","No"
"0x199ae956136d5cd8c9e41b239ba77364cd060fa2","17.002858366011291839","No"
"0x288b1baf489a98d1f92a96c82e88d2765bdc6829","16.924953426307996126","No"
"0x7a69a43f4246b8ccef5af90641b09752a30f5b19","16.920016657793180056","No"
